ablation,method,method_type,regime,qlike_var_mean,qlike_var_median,qlike_var_std,rmse_vol_mean,rmse_vol_median,rmse_vol_std,mae_vol_mean,mae_vol_median,mae_vol_std,underprediction_rate_mean,underprediction_rate_median,underprediction_rate_std,underprediction_loss_mean,underprediction_loss_median,underprediction_loss_std,avg_set_size_mean,avg_set_size_median,avg_set_size_std,miss_best_rate_mean,miss_best_rate_median,miss_best_rate_std,tail_underprediction_loss_mean,tail_underprediction_loss_median,tail_underprediction_loss_std,tail_qlike_var_mean,tail_qlike_var_median,tail_qlike_var_std
full,regime_low_branch,blend_component,low,0.45429792079575276,0.45867210793033036,0.07292426119718264,0.003027546864226533,0.0028413789171894497,0.000678611164377116,0.0026288436582402332,0.0024397671328622497,0.000579182853118579,0.010896036365094815,0.009578040807797299,0.009563126456224584,5.160969709855064e-05,2.194865583820237e-05,6.53183390813285e-05,,,,,,,,,,,,
full,regime_low_branch,blend_component,mid,0.15403446932119144,0.14877906066358776,0.030885190262243525,0.002490702787555633,0.00246764727279065,0.0007729708276050095,0.0018543527744821332,0.0018375371974347,0.00053196187140689,0.19297621582555605,0.18624746103443815,0.030576107098941388,0.0042119869598476,0.00410437376494545,0.0011225051537360686,,,,,,,,,,,,
full,regime_overlay,overlay_policy,all,0.3321427748266561,0.323215020701762,0.0397040423901485,0.004006388198954967,0.0040442367840285,0.0010059185288742406,0.00282114652107425,0.00273368021757795,0.0007011750490173882,0.2760442878711625,0.2845998993457473,0.01440710136718632,0.019011105280859582,0.0192124937921756,0.002116728110713675,,,,,,,0.09829912396452524,0.0889392021307005,0.021068812641155576,0.7466507558684059,0.6806775139370529,0.19128068742441598
full,regime_overlay,overlay_policy,high,0.3585536638708208,0.3684559927264583,0.06144896182835007,0.00524642313751875,0.00551335513656005,0.0014420066208306057,0.0035590762350399666,0.00363375727780865,0.001035771292402502,0.5869091889941377,0.5767838326057504,0.05271956630269307,0.04864520191488327,0.04742769576465085,0.0068911384967602655,,,,,,,0.09829912396452524,0.0889392021307005,0.021068812641155576,0.7466507558684059,0.6806775139370529,0.19128068742441598
full,regime_overlay,overlay_policy,low,0.47518240924845556,0.47716438040751097,0.0658584855696269,0.0031863785358051833,0.0029918198337515,0.0006074754293306458,0.0027378831685164,0.0025579050776422998,0.0005397317553492566,0.010323526659458166,0.0087377046733435,0.009177434549408498,4.830625237440086e-05,2.0499714207578666e-05,6.342490853336202e-05,,,,,,,,,,,,
full,regime_overlay,overlay_policy,mid,0.18206426184299318,0.1770240362260484,0.025697664416340502,0.002948445568893967,0.002805763309745,0.0007589544423160324,0.002105192790169267,0.00202614048518395,0.0005343036333477335,0.1745161202430335,0.17280742936890237,0.031053203240377324,0.003910566390675917,0.00390428691340465,0.0011922302380470598,,,,,,,,,,,,
full,regime_set_calm,model_set,all,3234.3922140934105,0.34721978438043843,7921.778333377562,0.0035876004672297335,0.0035535013269270997,0.0009464716653908108,0.002493060495738417,0.0024008299953705,0.0006603088641768735,0.3447408152994464,0.3407146451937594,0.011405508182558853,0.0263028246764162,0.026679279092949,0.0021116063690380777,1.4481630598892803,1.4423754403623552,0.022037880267550315,0.6706089582284851,0.6562657272269754,0.03425018858338682,0.13793882126691637,0.12964539845562414,0.017551072780908752,1.077207461514244,1.0490368503206744,0.1834173087071258
full,regime_set_calm,model_set,high,8876.243608625145,0.4931859573083309,21741.130518755188,0.004923238233307234,0.0049855667878185,0.001335584250009566,0.0032964451654098163,0.0032562284401247,0.0009688863944884805,0.7145424298206815,0.714801064993912,0.030314915333006332,0.06603758275107056,0.06726388097251745,0.005096839676325435,1.6596793699886774,1.645346692539722,0.0415895771196324,0.6388280756945691,0.63998245955954,0.025578673849958617,0.13793882126691637,0.12964539845562414,0.017551072780908752,1.077207461514244,1.0490368503206744,0.1834173087071258
full,regime_set_calm,model_set,low,0.41178018360805496,0.3991932658815366,0.053953582988657725,0.0027964029315535334,0.0026126442229666,0.0006355714585643967,0.0024159210325378666,0.00221936455001025,0.0005408297787147573,0.025381682369273965,0.0275541795665634,0.008304546534300643,0.00026234294657312987,0.0002955522977128,0.0001263988713512235,1.2453599831059423,1.2319475158484448,0.08974155092263718,0.7063027771651708,0.6912422300056761,0.07664285831223876,,,,,,
full,regime_set_calm,model_set,mid,0.1430332141414339,0.13266081669925628,0.028396168571542528,0.0022398864564414,0.0021541623986973003,0.0006456264043052641,0.0017015229828686498,0.00165030288960815,0.00046467734564131503,0.22669213620538745,0.2225998065111655,0.030894914236221017,0.006508497899614984,0.00524107065732635,0.002633286421113072,1.3958329446232742,1.3834751931670963,0.028991015249702167,0.6720794584090733,0.6789915947740264,0.051856249082587416,,,,,,
full,regime_set_combo,model_set,all,0.33193528357363783,0.32529263496545785,0.03992414818323886,0.003984132169995234,0.00404244653372725,0.0009804727880712012,0.0028136962962766,0.0027361364625917,0.0006800810270191046,0.27872840127495385,0.2778057372924006,0.015778711235312104,0.019207950755021783,0.01932812781594695,0.0021646399930371585,1.4481630598892803,1.4423754403623552,0.022037880267550315,0.6706089582284851,0.6562657272269754,0.03425018858338682,0.09911447113583698,0.09083273344920766,0.019941574512763398,0.7467126148089657,0.6858215576149056,0.18861270647927555
full,regime_set_combo,model_set,high,0.35685977134202,0.36100994719486634,0.06129384435544496,0.0052059906310430335,0.00549494064378145,0.0014145635161470934,0.0035342415050435495,0.0036014309887485996,0.0010306567316189575,0.5840581014733636,0.5795273219930754,0.04673444617369963,0.048560845892806265,0.048344254317223154,0.006545136680482047,1.6596793699886774,1.645346692539722,0.0415895771196324,0.6388280756945691,0.63998245955954,0.025578673849958617,0.09911447113583698,0.09083273344920766,0.019941574512763398,0.7467126148089657,0.6858215576149056,0.18861270647927555
full,regime_set_combo,model_set,low,0.4728408567815103,0.47400106790914,0.05657551902409906,0.0031877964528986835,0.00300029454343505,0.0005855517536914448,0.0027277866315997498,0.0025530651599807,0.0005073784430564544,0.014217066236658067,0.0128091925141929,0.011361034648927577,7.162921075606064e-05,6.475394456823042e-05,7.594851575882918e-05,1.2453599831059423,1.2319475158484448,0.08974155092263718,0.7063027771651708,0.6912422300056761,0.07664285831223876,,,,,,
full,regime_set_combo,model_set,mid,0.18462815604756244,0.18281259083447948,0.024888018228246357,0.002931577794653367,0.0027776443027210497,0.000742131587472428,0.00211607444780375,0.00200400644476445,0.0005138430683619632,0.18191307765121426,0.1734237565732636,0.03924669780795016,0.0045271818431336,0.00433264233182485,0.0020269972688596763,1.3958329446232742,1.3834751931670963,0.028991015249702167,0.6720794584090733,0.6789915947740264,0.051856249082587416,,,,,,
full,regime_set_stress,model_set,all,0.36390019633514264,0.3721158919312087,0.046152245009241824,0.004216132502122583,0.00425681618971775,0.0009533643097678281,0.0030573274503881663,0.00299081414149695,0.0006716802770902046,0.2563328300620701,0.2581781580271766,0.019412619402330248,0.017421385482751083,0.0176071174723188,0.0020409211186685587,1.4481630598892803,1.4423754403623552,0.022037880267550315,0.6706089582284851,0.6562657272269754,0.03425018858338682,0.09441906116127591,0.08706003805164189,0.019409362610010753,0.7090022794378371,0.6672252262577602,0.19462694610520098
full,regime_set_stress,model_set,high,0.3423386969145836,0.33580884181736115,0.06141771351616371,0.0052524687956054,0.00551657553989845,0.0013839118402581049,0.0035852383408616164,0.0036293254920071495,0.0009903024176923278,0.5542466883393322,0.5511959989519597,0.049660099581218836,0.044798561768380506,0.0444710924039075,0.006725168137606008,1.6596793699886774,1.645346692539722,0.0415895771196324,0.6388280756945691,0.63998245955954,0.025578673849958617,0.09441906116127591,0.08706003805164189,0.019409362610010753,0.7090022794378371,0.6672252262577602,0.19462694610520098
full,regime_set_stress,model_set,low,0.5652320811574784,0.5856532475949221,0.08189558822192992,0.0036902845444768497,0.00358207727694935,0.000601683190384947,0.0031802433596141502,0.003120126371843,0.0005311220757896154,0.009519543118730081,0.00713833906232025,0.008985830991605888,5.084549227983292e-05,3.334768815909822e-05,6.242479169155773e-05,1.2453599831059423,1.2319475158484448,0.08974155092263718,0.7063027771651708,0.6912422300056761,0.07664285831223876,,,,,,
full,regime_set_stress,model_set,mid,0.2145598793689002,0.2114400602477075,0.024067199533966115,0.0032578189850720495,0.0030407692603058997,0.0007413269075660376,0.0023876668733100667,0.00224419104656335,0.0005189645270702062,0.1523844770257545,0.13937992412573685,0.027021315857462272,0.0033490499660538335,0.0034009403635234,0.0011878432956575916,1.3958329446232742,1.3834751931670963,0.028991015249702167,0.6720794584090733,0.6789915947740264,0.051856249082587416,,,,,,
full,rolling_best,baseline,all,2896.2791907665214,0.36532610059027837,7093.548253854848,0.0036326784685404667,0.0035305298278026,0.0009645652662130437,0.0025569531675693332,0.0024063336077289497,0.000687598176050638,0.31267838365630163,0.31252816584046866,0.013220106621311376,0.023632574511317866,0.0244573089464414,0.002391467455971449,,,,,,,0.124928866404336,0.1144177633264762,0.022094428693030077,0.9632535373218879,0.9026037929569006,0.1756669291152567
full,rolling_best,baseline,high,8684.326794690274,0.48342343031604107,21271.051850750937,0.004950378725799933,0.00501188355856255,0.0013593183765744804,0.0033611551446843333,0.00335571783496,0.0009930206546104581,0.6759009009009009,0.6675675675675676,0.05798173981886623,0.06281018985905494,0.06091812251164365,0.007830508935643974,,,,,,,0.124928866404336,0.1144177633264762,0.022094428693030077,0.9632535373218879,0.9026037929569006,0.1756669291152567
full,rolling_best,baseline,low,0.43076153863231853,0.45157335570701024,0.07009760329808533,0.0029024442901616834,0.0026735459958905,0.0006540098847052164,0.0024414983932348664,0.0022248362060004,0.0005548884002240705,0.03648648648648643,0.03310810810810805,0.02822998524977188,0.0008877459129730934,0.00026031607766745,0.0013039404912666937,,,,,,,,,,,,
full,rolling_best,baseline,mid,0.16635006972100214,0.16242243725592853,0.04618503875618154,0.0025479830332803834,0.00254905333703305,0.0008391640001252111,0.0018672739658675667,0.0018605951024291,0.0005735018856529031,0.2255299954894001,0.2219215155615697,0.031857738431496065,0.007177551243996733,0.0067764867030823996,0.0027617619069064793,,,,,,,,,,,,
full,static_best,baseline,all,51434.51288769367,0.4423820111118867,125987.31216988468,0.004151710130687317,0.0040069193829553,0.001624031154941818,0.0028368419901521665,0.0022851643124572,0.0013695242665394754,0.34859922831739637,0.33895319577252137,0.11782338773097205,0.029685582985170236,0.0261622389927392,0.014834303857911738,,,,,,,0.15133648712404613,0.14884754611572987,0.06472419367567767,232594.46741127982,1.7840962049988354,569734.151098699
full,static_best,baseline,high,123634.63130402884,0.669423033886748,302840.27665042656,0.0056354097058758336,0.0059174347778119495,0.0018728535862919029,0.0037425387545113836,0.003932174968829,0.0013225436613595733,0.6951017677240866,0.7411581569115815,0.1704207485107927,0.07344854201035224,0.0675357025408754,0.03367380541425647,,,,,,,0.15133648712404613,0.14884754611572987,0.06472419367567767,232594.46741127982,1.7840962049988354,569734.151098699
full,static_best,baseline,low,0.4306111752434166,0.37577188522903554,0.2152344451835981,0.0030168670151342167,0.00225088335286545,0.0017537464814200328,0.0026387885141386665,0.0019915411200224498,0.0016538509755927551,0.02762777922870707,0.022272320009248753,0.030089860656117587,0.00027380130871705474,0.00012711089868528458,0.0004627002269836318,,,,,,,,,,,,
full,static_best,baseline,mid,19342.4534129182,0.1441502100471191,47378.707849238024,0.0026421940075095664,0.0018045001852893,0.0018322179642083405,0.0020390957861223164,0.001391304576143,0.001489337771927426,0.25705190792015653,0.20742469024035215,0.15856663052321038,0.008525470122687033,0.0070881005104545,0.007718639556930108,,,,,,,,,,,,
full,vix_switch,naive_baseline,all,0.4013006504295464,0.4012974417076836,0.06308408513659998,0.004583613559845567,0.00493408213445865,0.0009582462454192328,0.0029890663928077836,0.0030206060214497503,0.0005572815358526953,0.36472885684242146,0.3693105002253267,0.025224787470243336,0.0296207818183698,0.0296525019856719,0.003375849490330327,,,,,,,0.09732050998877916,0.09467308878149625,0.026240553644881766,0.997847549266039,0.888768807051776,0.25987318192220094
full,vix_switch,naive_baseline,high,0.6142539753777165,0.6221390512754874,0.10813010063584858,0.0064050833997796,0.0071238192451767,0.0015858164754659475,0.0046321885151719335,0.00493465563937555,0.0010786970973540142,0.5499999999999999,0.5371621621621621,0.05189611469304567,0.06737909199861698,0.0650296301120266,0.009645305714097918,,,,,,,0.09732050998877916,0.09467308878149625,0.026240553644881766,0.997847549266039,0.888768807051776,0.25987318192220094
full,vix_switch,naive_baseline,low,0.31941417087735663,0.30903638830749974,0.067614725167749,0.0027475611527692837,0.0029248115940649,0.00040780781986550144,0.00188611700318345,0.0019335890392396002,0.0002797694401986249,0.11148648648648644,0.1195945945945946,0.04293598612247908,0.0021877077134032,0.0017969756025257998,0.001833783776712732,,,,,,,,,,,,
full,vix_switch,naive_baseline,mid,0.2700564480032602,0.28633946518263803,0.03986468177078155,0.0037431290496163835,0.0038416399303556,0.0007705881115161123,0.0024481627091440836,0.0024646294003,0.0004902884607036462,0.4327920613441587,0.43369418132611637,0.0294162361897399,0.019281573840416368,0.01746761698424685,0.005657266749629306,,,,,,,,,,,,
full,xgb,single_model,all,0.5819521782759617,0.5430869247429857,0.12626294323736426,0.004384576906450883,0.00443385315375285,0.0011147033372118373,0.0030128078343332333,0.0031205077164688,0.0007678278754572503,0.29953432477091785,0.3093735917079765,0.02155172862572016,0.03066157769917442,0.03058721501045435,0.0020668593044124244,,,,,,,0.2119948501974319,0.22345459050851268,0.02237863055954141,2.7289901502815432,2.53297989545125,1.032374763559954
full,xgb,single_model,high,0.9435763058633336,0.8356345699440327,0.2994073514823743,0.0062456281183166,0.00628954658571545,0.0017060564441861326,0.0037340191187852836,0.00364059144278165,0.0011582339456398145,0.7813063063063063,0.7722972972972972,0.02974712840603544,0.09001339192801,0.089078959042436,0.0064655004265648285,,,,,,,0.2119948501974319,0.22345459050851268,0.02237863055954141,2.7289901502815432,2.53297989545125,1.032374763559954
full,xgb,single_model,low,0.6479749047169515,0.6313064509769519,0.16068356298726022,0.003642569966170867,0.0038906652294615,0.0007851488110286625,0.0034281769276093663,0.0036737361627406998,0.0007593789394980949,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
full,xgb,single_model,mid,0.15372664108923964,0.14511153667896476,0.03137704572432175,0.0022823421190306167,0.0022473587100266,0.0006345603528439079,0.00187468945880025,0.0019759587868333,0.00044146362626486425,0.1170500676589986,0.118403247631935,0.05694138878297408,0.0019325181160225332,0.00205238883780625,0.0012231236763806275,,,,,,,,,,,,
no_high_branch_blend,figarch,single_model,all,0.5658910424422547,0.5775011638601882,0.13041574035270787,0.005662679376388083,0.00566879232926905,0.0008016333629348853,0.004549922326979683,0.004409315074486549,0.0005227307565934962,0.12302839116719239,0.12730959891843163,0.051018269596227114,0.007628907842278383,0.008426089880003,0.003324939982557179,,,,,,,0.0486223146014968,0.04946857474444835,0.01380470457574967,0.4112411998365452,0.429495905955145,0.12398475549510682
no_high_branch_blend,figarch,single_model,high,0.3093886163988968,0.29579264435097796,0.05860348319513844,0.006316932971779033,0.0068648659527222,0.0013666634140527712,0.004422017140724717,0.004603339122395651,0.0007881944175239116,0.3047297297297297,0.30067567567567566,0.10746344954254065,0.020899596692076583,0.0228168210906987,0.008359884816442138,,,,,,,0.0486223146014968,0.04946857474444835,0.01380470457574967,0.4112411998365452,0.429495905955145,0.12398475549510682
no_high_branch_blend,figarch,single_model,low,0.9244038246811958,0.9455254797086274,0.22132145112623855,0.005349378786588851,0.00540656081438965,0.0007413303034593702,0.0048770742827328505,0.0049345709226936,0.0006844883064893219,0.005630630630630617,0.00608108108108105,0.005013980940304278,4.657828350499837e-05,3.266830170954512e-05,5.031590854173448e-05,,,,,,,,,,,,
no_high_branch_blend,figarch,single_model,mid,0.4637426478756356,0.47840130054888974,0.13483541172122773,0.0051926450056585,0.0049776729739727,0.0005996319916999781,0.0043504059407433165,0.004306791798405299,0.0004381548257085793,0.05863779882724399,0.0751014884979702,0.04594173884171846,0.0019328511773821268,0.0024206648083146,0.0015942405089819495,,,,,,,,,,,,
no_high_branch_blend,garch_t,single_model,all,0.5586659217669121,0.5688819376257928,0.12962715949661402,0.005594006740813416,0.00558414347849585,0.0008463633851050663,0.004481181318400934,0.00431914756826655,0.0005642533994152923,0.1273095989184317,0.12550698512843622,0.054000808068170196,0.007828496491815917,0.0082536095911804,0.00343216112220552,,,,,,,0.049747991276618074,0.04833970532850295,0.01391848055795476,0.4163861139189636,0.44182240362393654,0.12230087927593594
no_high_branch_blend,garch_t,single_model,high,0.30835719729810657,0.2878624479482176,0.055254482155015806,0.006306129720041316,0.00685512790289215,0.001443204607527464,0.004387977581338467,0.0045615203003064,0.0008376743695994588,0.3211711711711711,0.3074324324324324,0.11551538106556279,0.021659809634439368,0.02271005935357795,0.008728874652912937,,,,,,,0.049747991276618074,0.04833970532850295,0.01391848055795476,0.4163861139189636,0.44182240362393654,0.12230087927593594
no_high_branch_blend,garch_t,single_model,low,0.9178116569392797,0.9455241485022117,0.22094588337615048,0.005275950487435317,0.0052934326975388,0.0007618068765213794,0.0048256181057867165,0.004796544425132899,0.0006949645036027299,0.00247747747747745,0.0013513513513513,0.003566816737807038,2.1876084223527426e-05,1.1202807427592689e-05,3.1076411099456775e-05,,,,,,,,,,,,
no_high_branch_blend,garch_t,single_model,mid,0.44968163500015157,0.45735339976415296,0.13890123061720147,0.005053297977343533,0.0048626973685561,0.0006033055255089759,0.0042296083045453995,0.004210155869399,0.00048346894881459663,0.058186738836265205,0.07171853856562921,0.047519550034563374,0.001795651263232779,0.0018972531409247998,0.0017130615996481249,,,,,,,,,,,,
no_high_branch_blend,gru,single_model,all,0.46673275580596313,0.4587199237660755,0.057219530989900014,0.003951370834200483,0.00383347053713755,0.001086781232759098,0.0022900375186351665,0.0021698152488945,0.0006355656687195807,0.4814480997446297,0.4864803965750338,0.01605659113543711,0.0461228083752096,0.045460707949631,0.004216691044935619,,,,,,,0.216723851833162,0.2103816637739226,0.02574693423076884,2.513489540140818,2.3843478994056193,0.5921574202408664
no_high_branch_blend,gru,single_model,high,1.027942702006963,1.0012982587700963,0.16092236521998896,0.006369614606656917,0.00624048192028325,0.001772986692977485,0.0041206145223185,0.00395657112914175,0.001179040712477176,0.8445945945945946,0.8364864864864865,0.041537296115541925,0.11561085735482063,0.11031884455317635,0.0107161975400832,,,,,,,0.216723851833162,0.2103816637739226,0.02574693423076884,2.513489540140818,2.3843478994056193,0.5921574202408664
no_high_branch_blend,gru,single_model,low,0.2358727309995269,0.23616845454893198,0.02168302459888404,0.0018062912694488502,0.00164723236548415,0.00042495370033694577,0.0014523123801349666,0.0013104396147728499,0.00034176797518678276,0.1128378378378378,0.1216216216216216,0.041928928701901236,0.002194025362124533,0.00180485453880415,0.0018280934821905187,,,,,,,,,,,,
no_high_branch_blend,gru,single_model,mid,0.13593581151370754,0.12588004412525494,0.04232059220154236,0.0017049180018142002,0.0016319801146774,0.0005618922865969502,0.0012958421461919834,0.00124118009039255,0.00043001452043265665,0.4869192602616148,0.4884979702300406,0.02220892245053844,0.02052895612185478,0.02011564417202675,0.005749496999225298,,,,,,,,,,,,
no_high_branch_blend,har,single_model,all,46056.941352167196,0.3602575716546442,112815.15636193744,0.0035362876100098503,0.0035007523436268,0.0009427300598620091,0.0024968508555269168,0.0024261816707534,0.0006662284137491786,0.31102598768213907,0.31072555205047314,0.016534539882375226,0.0238400129323499,0.023826064489916553,0.0010057283328066611,,,,,,,0.13151831482814438,0.12768843414126307,0.018259392553772565,266890.8236027303,1.0450014067043774,653743.8694158915
no_high_branch_blend,har,single_model,high,120961.32915292379,0.45717560335221685,296292.4461812637,0.004910424190679634,0.00494765103466095,0.0013525483246855587,0.0033149767313031668,0.0032582920139111,0.0009974151568399128,0.7015765765765766,0.6932432432432433,0.045805960571324106,0.06565904893079481,0.06429053669008206,0.0040641237478156395,,,,,,,0.13151831482814438,0.12768843414126307,0.018259392553772565,266890.8236027303,1.0450014067043774,653743.8694158915
no_high_branch_blend,har,single_model,low,0.44650281191953045,0.44514457675810293,0.08511792691235623,0.0028347748708277168,0.00270443788203555,0.000647058534101545,0.00248325996711685,0.0023857522377798,0.0005336330755766922,0.01599099099099095,0.01486486486486485,0.012189658607448972,0.00011667917685358687,0.00010336525095997769,0.00010967804329753121,,,,,,,,,,,,
no_high_branch_blend,har,single_model,mid,17170.012009762635,0.1376522732350584,42057.428303564215,0.0022981698431837334,0.00221799721262505,0.0007136881772163616,0.0016912271875282334,0.00163342947381665,0.0004967935198315253,0.215381145692377,0.213125845737483,0.031923768869913854,0.00571982394753,0.00627978211606405,0.0025970823682605663,,,,,,,,,,,,
no_high_branch_blend,regime_high_branch,blend_component,all,0.33193528357363783,0.32529263496545785,0.03992414818323886,0.003984132169995234,0.00404244653372725,0.0009804727880712012,0.0028136962962766,0.0027361364625917,0.0006800810270191046,0.27872840127495385,0.2778057372924006,0.015778711235312104,0.019207950755021783,0.01932812781594695,0.0021646399930371585,,,,,,,0.09911447113583698,0.09083273344920766,0.019941574512763398,0.7467126148089657,0.6858215576149056,0.18861270647927555
no_high_branch_blend,regime_high_branch,blend_component,high,0.35685977134202,0.36100994719486634,0.06129384435544496,0.0052059906310430335,0.00549494064378145,0.0014145635161470934,0.0035342415050435495,0.0036014309887485996,0.0010306567316189575,0.5840581014733636,0.5795273219930754,0.04673444617369963,0.048560845892806265,0.048344254317223154,0.006545136680482047,,,,,,,0.09911447113583698,0.09083273344920766,0.019941574512763398,0.7467126148089657,0.6858215576149056,0.18861270647927555
no_high_branch_blend,regime_high_branch,blend_component,low,0.4728408567815103,0.47400106790914,0.05657551902409906,0.0031877964528986835,0.00300029454343505,0.0005855517536914448,0.0027277866315997498,0.0025530651599807,0.0005073784430564544,0.014217066236658067,0.0128091925141929,0.011361034648927577,7.162921075606064e-05,6.475394456823042e-05,7.594851575882918e-05,,,,,,,,,,,,
no_high_branch_blend,regime_high_branch,blend_component,mid,0.18462815604756244,0.18281259083447948,0.024888018228246357,0.002931577794653367,0.0027776443027210497,0.000742131587472428,0.00211607444780375,0.00200400644476445,0.0005138430683619632,0.18191307765121426,0.1734237565732636,0.03924669780795016,0.0045271818431336,0.00433264233182485,0.0020269972688596763,,,,,,,,,,,,
no_high_branch_blend,regime_low_branch,blend_component,all,3234.3924141130215,0.3422464471979563,7921.789347174636,0.0036840664111749337,0.00362106114985415,0.0009683392833868723,0.0026037619034583836,0.00249808500008465,0.0006910182147981087,0.31446066096292563,0.3238550578761952,0.01702044265342941,0.023290337501601917,0.023502243473227498,0.002202799226690143,,,,,,,0.1277691834516073,0.11647123287839045,0.02098126623153531,0.9590387384664792,0.8792062227897075,0.19597211432861084
no_high_branch_blend,regime_low_branch,blend_component,high,8876.200156022029,0.4446979475406603,21741.136049539928,0.00489198298563535,0.0049591059897861,0.0013143789708420484,0.0032872224979353,0.00327334602009835,0.0009614949053590232,0.6748466443953111,0.6707511666415776,0.05310021512055622,0.060138687300273476,0.058893129928343446,0.0070885238720858786,,,,,,,0.1277691834516073,0.11647123287839045,0.02098126623153531,0.9590387384664792,0.8792062227897075,0.19597211432861084
no_high_branch_blend,regime_low_branch,blend_component,low,0.45429792079575276,0.45867210793033036,0.07292426119718264,0.003027546864226533,0.0028413789171894497,0.000678611164377116,0.0026288436582402332,0.0024397671328622497,0.000579182853118579,0.010896036365094815,0.009578040807797299,0.009563126456224584,5.160969709855064e-05,2.194865583820237e-05,6.53183390813285e-05,,,,,,,,,,,,
no_high_branch_blend,regime_low_branch,blend_component,mid,0.15403446932119144,0.14877906066358776,0.030885190262243525,0.002490702787555633,0.00246764727279065,0.0007729708276050095,0.0018543527744821332,0.0018375371974347,0.00053196187140689,0.19297621582555605,0.18624746103443815,0.030576107098941388,0.0042119869598476,0.00410437376494545,0.0011225051537360686,,,,,,,,,,,,
no_high_branch_blend,regime_overlay,overlay_policy,all,0.3304206825166984,0.32217298454787385,0.03948341706172018,0.003983973780906133,0.0040282916078885995,0.0010070594774998142,0.0028010036099899833,0.0027180078107748003,0.000701160531548373,0.2795671867136386,0.2861097131353799,0.013238043327859243,0.019257044555266133,0.019461748036735102,0.0021377220478920865,,,,,,,0.09919500228912552,0.08995644242357981,0.021114914520151188,0.7522134064381752,0.6834703558111737,0.1900250110536789
no_high_branch_blend,regime_overlay,overlay_policy,high,0.3602594860934612,0.37107534022268207,0.06155547611810939,0.005235269733877851,0.0055063610164626,0.001445258591478829,0.0035486253079757835,0.00362875304267225,0.0010360501024046563,0.5926676287298123,0.5802160168598525,0.05023162274187209,0.04923028465570522,0.0479978493836343,0.006920204898764068,,,,,,,0.09919500228912552,0.08995644242357981,0.021114914520151188,0.7522134064381752,0.6834703558111737,0.1900250110536789
no_high_branch_blend,regime_overlay,overlay_policy,low,0.4704859901267764,0.47211694161757994,0.06573057333231867,0.003156684978859233,0.0029653509317456002,0.000608686811177857,0.0027139419211816835,0.0025318603471661,0.0005424257758656199,0.0106036387042761,0.009578040807797299,0.009008078962553965,5.0913995633310496e-05,2.1584595770497496e-05,6.514352145240062e-05,,,,,,,,,,,,
no_high_branch_blend,regime_overlay,overlay_policy,mid,0.1792794912637025,0.17400967951926594,0.025599061566520944,0.002909253308870683,0.0027701772237533,0.0007509797486622274,0.00207809747674945,0.0020027269251251,0.0005301690910709171,0.17840972135754096,0.1764807395068953,0.032429569777369154,0.004005774227453534,0.0039639589058032,0.001185873340310583,,,,,,,,,,,,
no_high_branch_blend,regime_set_calm,model_set,all,3234.3922140934105,0.34721978438043843,7921.778333377562,0.0035876004672297335,0.0035535013269270997,0.0009464716653908108,0.002493060495738417,0.0024008299953705,0.0006603088641768735,0.3447408152994464,0.3407146451937594,0.011405508182558853,0.0263028246764162,0.026679279092949,0.0021116063690380777,1.4481630598892803,1.4423754403623552,0.022037880267550315,0.6706089582284851,0.6562657272269754,0.03425018858338682,0.13793882126691637,0.12964539845562414,0.017551072780908752,1.077207461514244,1.0490368503206744,0.1834173087071258
no_high_branch_blend,regime_set_calm,model_set,high,8876.243608625145,0.4931859573083309,21741.130518755188,0.004923238233307234,0.0049855667878185,0.001335584250009566,0.0032964451654098163,0.0032562284401247,0.0009688863944884805,0.7145424298206815,0.714801064993912,0.030314915333006332,0.06603758275107056,0.06726388097251745,0.005096839676325435,1.6596793699886774,1.645346692539722,0.0415895771196324,0.6388280756945691,0.63998245955954,0.025578673849958617,0.13793882126691637,0.12964539845562414,0.017551072780908752,1.077207461514244,1.0490368503206744,0.1834173087071258
no_high_branch_blend,regime_set_calm,model_set,low,0.41178018360805496,0.3991932658815366,0.053953582988657725,0.0027964029315535334,0.0026126442229666,0.0006355714585643967,0.0024159210325378666,0.00221936455001025,0.0005408297787147573,0.025381682369273965,0.0275541795665634,0.008304546534300643,0.00026234294657312987,0.0002955522977128,0.0001263988713512235,1.2453599831059423,1.2319475158484448,0.08974155092263718,0.7063027771651708,0.6912422300056761,0.07664285831223876,,,,,,
no_high_branch_blend,regime_set_calm,model_set,mid,0.1430332141414339,0.13266081669925628,0.028396168571542528,0.0022398864564414,0.0021541623986973003,0.0006456264043052641,0.0017015229828686498,0.00165030288960815,0.00046467734564131503,0.22669213620538745,0.2225998065111655,0.030894914236221017,0.006508497899614984,0.00524107065732635,0.002633286421113072,1.3958329446232742,1.3834751931670963,0.028991015249702167,0.6720794584090733,0.6789915947740264,0.051856249082587416,,,,,,
no_high_branch_blend,regime_set_combo,model_set,all,0.33193528357363783,0.32529263496545785,0.03992414818323886,0.003984132169995234,0.00404244653372725,0.0009804727880712012,0.0028136962962766,0.0027361364625917,0.0006800810270191046,0.27872840127495385,0.2778057372924006,0.015778711235312104,0.019207950755021783,0.01932812781594695,0.0021646399930371585,1.4481630598892803,1.4423754403623552,0.022037880267550315,0.6706089582284851,0.6562657272269754,0.03425018858338682,0.09911447113583698,0.09083273344920766,0.019941574512763398,0.7467126148089657,0.6858215576149056,0.18861270647927555
